# ma plantID,pa plantID,sleeve,fuzzy_cl,num_cl,observer,datetime,inventory
06N401:M0024306,06N1816:0023102,v00030,ee,,derek,01/15/2014 11:33:57,
06N401:M0026406,06N1719:0022306,v00030,qe,,derek,01/15/2014 11:33:57,
06N401:M0030602,06N1723:0022402,v00030,ee,,derek,01/15/2014 11:33:57,
06N401:M0035502,06N1723:0022405,v00030,qe,,derek,01/15/2014 11:33:57,
07R201:S0000101,07R2354:0040306,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0000102,07R0116:0086403,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0000103,07R201:00035401,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0000108,07R2281:0035415,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0000112,07R2786:0045303,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0001311,07R2488:0052511,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0001314,07R2645:0068408,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0003610,07R2641:0068602,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0004801,07R2641:0068605,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0006419,07R2567:0063216,v00031,ee,,derek,01/15/2014 11:47:35,
07R201:S0006701,07R0115:0086506,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0006705,07R0114:0086808,v00031,tqe,,derek,01/15/2014 11:47:35,
07R201:S0007801,07R2737:0036006,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0007804,07R2737:0036009,v00031,tqe,,derek,01/15/2014 11:47:35,
07R201:S0008406,07R2873:0062408,v00031,ee,,derek,01/15/2014 11:47:35,
07R201:S0008715,07R2953:0089706,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0011206,07R2277:0093502,v00031,ee,,derek,01/15/2014 11:47:35,
07R201:S0015711,07R2277:0093505,v00031,ee,,derek,01/15/2014 11:47:35,
07R201:S0016001,07R2277:0093509,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0017402,07R2283:0035209,v00031,ee,,derek,01/15/2014 11:47:35,
07R201:S0017405,07R2360:0043409,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0017701,07R2734:0093601,v00031,ee,,derek,01/15/2014 11:47:35,
07R201:S0018309,07R1135:0087709,v00031,ee,,derek,01/15/2014 11:47:35,
07R201:S0018310,07R1057:0072912,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0018915,07R2644:0116308,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0019201,07R1057:0072902,v00031,xe,,derek,01/15/2014 11:47:35,
07R201:S0019209,07R0116:0086406,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0019210,07R2666:0069710,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0019302,07R1326:0113704,v00031,xe,,derek,01/15/2014 11:47:35,
07R201:S0019310,07R0116:0086413,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0020204,07R2495:0053412,v00031,xe,,derek,01/15/2014 11:47:35,
07R201:S0020501,07R2281:0035401,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0020504,07R2666:0069707,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0020511,07R2290:0094205,v00031,ee,,derek,01/15/2014 11:47:35,
07R201:S0020801,07R2281:0035403,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0020802,07R2742:0036806,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0020803,07R201:00036806,v00031,he,,derek,01/15/2014 11:47:35,
07R201:S0020804,07R2742:0036810,v00031,qe,,derek,01/15/2014 11:47:35,
07R201:S0020812,07R1300:0036906,v00032,ee,,derek,01/15/2014 11:47:35,
07R201:S0021102,07R2283:0035213,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0021110,07R2740:0035714,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0021112,07R2742:0036806,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0021113,07R2739:0035812,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0021116,07R2798:0050315,v00032,ee,,derek,01/15/2014 11:47:35,
07R201:S0021902,07R1582:0069111,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0021907,07R2685:0078305,v00032,xe,,derek,01/15/2014 11:47:35,
07R201:S0021910,07R2738:0035910,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0021913,07R2786:0045304,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0022203,07R1582:0069109,v00032,tqe,,derek,01/15/2014 11:47:35,
07R201:S0022501,07R1582:0069103,v00032,tqe,,derek,01/15/2014 11:47:35,
07R201:S0022504,07R2746:0037105,v00032,qe,,derek,01/15/2014 11:47:35,
07R201:S0022506,07R2448:0051513,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0022512,07R2632:0067901,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0022803,07R2580:0063506,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0023102,07R2504:0055207,v00032,xe,,derek,01/15/2014 11:47:35,
07R201:S0023109,07R2524:0057802,v00032,xe,,derek,01/15/2014 11:47:35,
07R201:S0024011,07R2523:0057915,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0024102,07R0115:0086506,v00032,ee,,derek,01/15/2014 11:47:35,
07R201:S0024105,07R0115:0086508,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0024106,07R201:00086714,v00032,tqe,,derek,01/15/2014 11:47:35,
07R201:S0024403,07R2284:0035111,v00032,ee,,derek,01/15/2014 11:47:35,
07R201:S0025009,07R2340:0041013,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0025014,07R2966:0090715,v00032,qe,,derek,01/15/2014 11:47:35,
07R201:S0025017,07R2343:0040803,v00032,ee,,derek,01/15/2014 11:47:35,
07R201:S0025301,07R2748:0039402,v00032,ee,,derek,01/15/2014 11:47:35,
07R201:S0025303,07R0966:0047012,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0025304,07R2281:0035402,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0025306,07R2740:0035708,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0025307,07R2636:0068903,v00032,qe,,derek,01/15/2014 11:47:35,
07R201:S0026211,07R2746:0037105,v00032,qe,,derek,01/15/2014 11:47:35,
07R201:S0026212,07R2624:0068106,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0026213,07R0117:0087103,v00032,qe,,derek,01/15/2014 11:47:35,
07R201:S0026215,07R2645:0068408,v00032,ee,,derek,01/15/2014 11:47:35,
07R201:S0026216,07R2743:0037408,v00032,he,,derek,01/15/2014 11:47:35,
07R201:S0026701,07R0117:0087108,v00032,qe,,derek,01/15/2014 11:47:35,
07R201:S0026709,07R2641:0068605,v00032,xe,,derek,01/15/2014 11:47:35,
07R201:S0026710,07R0117:0087109,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0026713,07R2966:0090713,v00033,ee,,derek,01/15/2014 11:47:35,
07R201:S0026714,07R2966:0090715,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0026718,07R2620:0066801,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0027001,07R2287:0037512,v00033,tqe,,derek,01/15/2014 11:47:35,
07R201:S0027006,07R2761:0039810,v00033,xe,,derek,01/15/2014 11:47:35,
07R201:S0027010,07R2641:0068602,v00033,xe,,derek,01/15/2014 11:47:35,
07R201:S0025309,07R2740:0035712,v00033,tqe,,derek,01/15/2014 11:47:35,
07R201:S0025311,07R2636:0068912,v00033,tqe,,derek,01/15/2014 11:47:35,
07R201:S0025312,07R2660:0069205,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0025615,07R2348:0040704,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0025617,07R201:S0025617,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0025902,07R2737:0036015,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0025903,07R2736:0036211,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0025904,07R2736:0036211,v00033,ee,,derek,01/15/2014 11:47:35,
07R201:S0025905,07R2732:0036307,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0025908,07R201:S0025908,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0025910,07R2733:0036406,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0025911,07R2747:0037003,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0025912,07R2747:0037006,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0027304,07R2351:0040502,v00033,ee,,derek,01/15/2014 11:47:35,
07R201:S0027305,07R2746:0037107,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0027306,07R2351:0040501,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0027307,07R1435:0092303,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0027311,07R2745:0037206,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0027601,07R2786:0045303,v00033,ee,,derek,01/15/2014 11:47:35,
07R201:S0027605,07R2324:0038413,v00033,ee,,derek,01/15/2014 11:47:35,
07R201:S0027606,07R2624:0068108,v00033,ee,,derek,01/15/2014 11:47:35,
07R201:S0027607,07R2577:0063604,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0027608,07R2752:0039005,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0027609,07R2788:0045501,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0027611,07R2782:0045604,v00033,qe,,derek,01/15/2014 11:47:35,
07R201:S0027610,07R2346:0040606,v00033,he,,derek,01/15/2014 11:47:35,
07R201:S0027612,07R2784:0045809,v00033,he,,derek,01/15/2014 11:47:35,
07R301:W0029002,07R2742:0036806,v00040,ee,,derek,01/15/2014 11:47:35,
07R301:W0029003,07R2823:0056401,v00040,ee,,derek,01/15/2014 11:47:35,
07R301:W0029004,07R2797:0050403,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0029301,07R0117:0087103,v00040,qe,,derek,01/15/2014 11:47:35,
07R301:W0029306,07R2746:0037107,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0029302,07R0000:0000000,v00040,we,,derek,01/15/2014 11:47:35,no
07R301:W0029305,07R2771:0042302,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0029308,07R2875:0062212,v00040,xe,,derek,01/15/2014 11:47:35,
07R301:W0029309,07R2340:0041011,v00040,ee,,derek,01/15/2014 11:47:35,
07R301:W0029311,07R2343:0040808,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0029601,07R2869:0061807,v00040,xe,,derek,01/15/2014 11:47:35,
07R301:W0029603,07R1322:0062501,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0029608,07R2336:0041505,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0029609,07R1337:0073309,v00040,ee,,derek,01/15/2014 11:47:35,
07R301:W0029610,07R2748:0039402,v00040,xe,,derek,01/15/2014 11:47:35,
07R301:W0029613,07R2898:0067602,v00040,qe,,derek,01/15/2014 11:47:35,
07R301:W0029615,07R2745:0037206,v00040,qe,,derek,01/15/2014 11:47:35,
07R301:W0029616,07R2752:0039005,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0029617,07R2886:0064401,v00040,qe,,derek,01/15/2014 11:47:35,
07R301:W0029906,07R2799:0050209,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0029909,07R2758:0039501,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0030204,07R2514:0057102,v00040,xe,,derek,01/15/2014 11:47:35,
07R301:W0030210,07R2340:0041013,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0030213,07R2525:0057706,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0030216,07R2613:0066401,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0030501,07R2632:0067901,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0030503,07R2351:0040502,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0030507,07R2967:0090803,v00040,qe,,derek,01/15/2014 11:47:35,
07R301:W0030510,07R2351:0040501,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0030511,07R2329:0041801,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0030512,07R1322:0062501,v00040,xe,,derek,01/15/2014 11:47:35,
07R301:W0030514,07R2328:0040111,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0030516,07R2800:0050112,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0030517,07R2346:0040604,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0030801,07R2302:0038002,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0031109,07R2797:0050406,v00040,xe,,derek,01/15/2014 11:47:35,
07R301:W0031401,07R2363:0043308,v00040,qe,,derek,01/15/2014 11:47:35,
07R301:W0031411,07R2807:0054003,v00040,xe,,derek,01/15/2014 11:47:35,
07R301:W0031709,07R2805:0054201,v00040,qe,,derek,01/15/2014 11:47:35,
07R301:W0032001,07R2348:0040704,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0032002,07R2348:0040709,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0032010,07R2510:0057311,v00040,tqe,,derek,01/15/2014 11:47:35,
07R301:W0032012,07R2513:0057212,v00040,he,,derek,01/15/2014 11:47:35,
07R301:W0032306,07R2525:0057713,v00040,xe,,derek,01/15/2014 11:47:35,
07R301:W0032307,07R2856:0059701,v00041,ee,,derek,01/15/2014 12:20:25,
07R301:W0032311,07R2889:0064108,v00041,xe,,derek,01/15/2014 12:20:25,
07R301:W0032604,07R1327:0065303,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0032605,07R2798:0050315,v00041,ee,,derek,01/15/2014 12:20:25,
07R301:W0032608,07R2346:0040606,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0032609,07R2328:0040101,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0032610,07R2360:0043401,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0032611,07R2354:0040304,v00041,tqe,,derek,01/15/2014 12:20:25,
07R301:W0032613,07R2440:0050501,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0032903,07R2787:0045404,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0032906,07R2440:0050503,v00041,qe,,derek,01/15/2014 12:20:25,
07R301:W0033204,07R2336:0041502,v00041,tqe,,derek,01/15/2014 12:20:25,
07R301:W0033207,07R2799:0050209,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0033208,07R1315:0053906,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0033507,07R2318:0038611,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0033510,07R2427:0048504,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0033515,07R2801:0050003,v00041,xe,,derek,01/15/2014 12:20:25,
07R301:W0033801,07R2739:0035801,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0033802,07R2733:0036406,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0033809,07R2733:0036408,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0033813,07R2878:0065211,v00041,qe,,derek,01/15/2014 12:20:25,
07R301:W0033815,07R1435:0092303,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0034101,07R2882:0064711,v00041,qe,,derek,01/15/2014 12:20:25,
07R301:W0034102,07R1315:0053901,v00041,qe,,derek,01/15/2014 12:20:25,
07R301:W0034103,07R2807:0054001,v00041,ee,,derek,01/15/2014 12:20:25,
07R301:W0034104,07R2783:0045708,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0034105,07R2454:0051202,v00041,ee,,derek,01/15/2014 12:20:25,
07R301:W0034106,07R2742:0036806,v00041,qe,,derek,01/15/2014 12:20:25,
07R301:W0034108,07R1300:0036906,v00041,qe,,derek,01/15/2014 12:20:25,
07R301:W0034110,07R2890:0065409,v00041,ee,,derek,01/15/2014 12:20:25,
07R301:W0034401,07R2316:0038712,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0034402,07R2753:0038902,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0034403,07R2746:0037105,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0034406,07R2889:0064109,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0034409,07R2886:0064402,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0034411,07R2761:0039810,v00041,qe,,derek,01/15/2014 12:20:25,
07R301:W0034412,07R1303:0039703,v00041,he,,derek,01/15/2014 12:20:25,
07R301:W0034414,07R2784:0045803,v00041,ee,,derek,01/15/2014 12:20:25,
07R301:W0034703,07R2772:0042406,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0034712,07R2801:0050013,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0034713,07R2890:0065408,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0034714,07R2747:0037012,v00042,xe,,derek,01/15/2014 12:20:25,
07R301:W0084701,07R2498:0054904,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0084704,07R2513:0057213,v00042,xe,,derek,01/15/2014 12:20:25,
07R301:W0084711,07R2523:0057915,v00042,ee,,derek,01/15/2014 12:20:25,
07R301:W0084714,07R2523:0057911,v00042,xe,,derek,01/15/2014 12:20:25,
07R301:W0085005,07R1015:0098410,v00042,xe,,derek,01/15/2014 12:20:25,
07R301:W0085006,07R1555:0098507,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0085007,07R2975:0092204,v00042,ee,,derek,01/15/2014 12:20:25,
07R301:W0085008,07R2363:0043302,v00042,xe,,derek,01/15/2014 12:20:25,
07R301:W0085009,07R2495:0053409,v00042,xe,,derek,01/15/2014 12:20:25,
07R301:W0085010,07R2495:0053412,v00042,qe,,derek,01/15/2014 12:20:25,
07R301:W0085013,07R2524:0057802,v00042,qe,,derek,01/15/2014 12:20:25,
07R301:W0085302,07R2504:0055207,v00042,ee,,derek,01/15/2014 12:20:25,
07R301:W0085308,07R2523:0057915,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0085304,07R0113:0086915,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0085310,07R2914:0071401,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0085311,07R2836:0059004,v00042,qe,,derek,01/15/2014 12:20:25,
07R301:W0085312,07R2857:0059803,v00042,qe,,derek,01/15/2014 12:20:25,
07R301:W0085601,07R2975:0092205,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0085616,07R1326:0113704,v00042,tqe,,derek,01/15/2014 12:20:25,
07R301:W0085904,07R2644:0116302,v00042,qe,,derek,01/15/2014 12:20:25,
07R301:W0085913,07R1582:0069111,v00042,qe,,derek,01/15/2014 12:20:25,
07R301:W0118908,07R2641:0068602,v00042,ee,,derek,01/15/2014 12:20:25,
07R301:W0118918,07R1301:0093808,v00042,ee,,derek,01/15/2014 12:20:25,
07R301:W0119208,07R0116:0086410,v00042,qe,,derek,01/15/2014 12:20:25,
07R301:W0119503,07R1302:0094102,v00042,qe,,derek,01/15/2014 12:20:25,
07R301:W0119811,07R0115:0086509,v00042,xe,,derek,01/15/2014 12:20:25,
07R301:W0120102,07R2413:0049402,v00042,xe,,derek,01/15/2014 12:20:25,
07R301:W0120108,07R0113:0086903,v00042,ee,,derek,01/15/2014 12:20:25,
07R301:W0120110,07R0113:0086909,v00042,he,,derek,01/15/2014 12:20:25,
07R301:W0120111,07R2644:0116307,v00042,qe,,derek,01/15/2014 12:20:25,
07R301:W0120113,07R2644:0116308,v00042,he,,derek,01/15/2014 12:20:25,
07R401:M0031905,07R2488:0052509,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0031906,07R2513:0057212,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0031909,07R2849:0060206,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0032201,07R2379:0044103,v00046,fuzzy_cl,51,derek,01/15/2014 12:20:25,
07R401:M0032202,07R2974:0092105,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0032203,07R1435:0092303,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0032204,07R2805:0054201,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0032207,07R2495:0053408,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0032208,07R2502:0054808,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0032501,07R2761:0039810,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0032502,07R2360:0043401,v00046,he,,derek,01/15/2014 12:20:25,
07R401:M0032503,07R2504:0055201,v00046,he,,derek,01/15/2014 12:20:25,
07R401:M0032504,07R1303:0039703,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0032802,07R2328:0040106,v00046,fuzzy_cl,29,derek,01/15/2014 12:20:25,
07R401:M0032808,07R2354:0040304,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0032809,07R2523:0057915,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0033102,07R2869:0061807,v00046,he,,derek,01/15/2014 12:20:25,
07R401:M0033104,07R2526:0057605,v00046,he,,derek,01/15/2014 12:20:25,
07R401:M0033106,07R1327:0065303,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0033109,07R2878:0065211,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0033110,07R2528:0058614,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0033115,07R2613:0066401,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0033402,07R2881:0065010,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0033404,07R2490:0053608,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0033405,07R2881:0065005,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0033406,07R2318:0038611,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0033408,07R0113:0086909,v00046,he,,derek,01/15/2014 12:20:25,
07R401:M0033410,07R2537:0061104,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0033411,07R2845:0060608,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0033901,07R2882:0064711,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0033903,07R2495:0053409,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0033905,07R2733:0036406,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0033907,07R2562:0063311,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0033910,07R2328:0040101,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0034202,07R2783:0045708,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0034203,07R2733:0036408,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0034204,07R2857:0059803,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0034206,07R1300:0036906,v00046,qe,,derek,01/15/2014 12:20:25,
07R401:M0034207,07R2885:0064606,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0034213,07R2857:0059808,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0034501,07R2316:0038712,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0034503,07R2753:0038902,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0034505,07R1303:0039703,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0034507,07R2890:0065408,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0034508,07R2302:0038002,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0034511,07R2772:0042406,v00046,ee,,derek,01/15/2014 12:20:25,
07R401:M0034808,07R2917:0071007,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0034810,07R2454:0051202,v00046,xe,,derek,01/15/2014 12:20:25,
07R401:M0085707,07R2363:0043302,v00047,xe,,derek,01/15/2014 12:20:25,
07R401:M0085711,07R2495:0053409,v00047,ee,,derek,01/15/2014 12:20:25,
07R401:M0086305,07R2975:0092204,v00047,we,,derek,01/15/2014 12:20:25,
07R401:M0086314,07R0113:0086315,v00047,ee,,derek,01/15/2014 12:20:25,
07R401:M0119002,07R0113:0086903,v00047,ee,,derek,01/15/2014 12:20:25,07R0113:008
07R401:M0119013,07R2914:0071401,v00047,ee,,derek,01/15/2014 12:20:25,
07R401:M0120510,07R1301:0093808,v00047,ee,,derek,01/15/2014 12:20:25,
07R2422:0048705,07R2422:0048705,v00047,xe,,derek,01/15/2014 12:20:25,
07R1057:0072903,07R1057:0072909,v00047,tqe,,derek,01/15/2014 12:20:25,
07R1057:0072912,07R1057:0072909,v00047,qe,,derek,01/15/2014 12:20:25,
07R2674:0074001,07R2674:0074001,v00047,tqe,,derek,01/15/2014 12:20:25,
07R1586:0076101,07R1586:0076101,v00047,we,,derek,01/15/2014 12:20:25,
07R1586:0076102,07R1586:0076102,v00047,he,,derek,01/15/2014 12:20:25,
07R1586:0076105,07R1586:0076105,v00047,qe,,derek,01/15/2014 12:20:25,
07R1586:0076106,07R1586:0076106,v00047,we,,derek,01/15/2014 12:20:25,
07R1586:0076115,07R1586:0076115,v00047,we,,derek,01/15/2014 12:20:25,
07R1910:0087201,07R1910:0087201,v00047,we,,derek,01/15/2014 12:20:25,
07R1625:0076202,07R1625:0076202,v00047,tqe,,derek,01/15/2014 12:20:25,
07R2724:0076501,07R2724:0076501,v00047,we,,derek,01/15/2014 12:20:25,
07R2724:0076502,07R2724:0076502,v00047,we,,derek,01/15/2014 12:20:25,
07R2724:0076503,07R2724:0076503,v00047,we,,derek,01/15/2014 12:20:25,
07R2720:0076801,07R2720:0076801,v00047,tqe,,derek,01/15/2014 12:20:25,
07R2720:0076804,07R2720:0076804,v00047,qe,,derek,01/15/2014 12:20:25,
07R2720:0076808,07R2720:0076810,v00047,qe,,derek,01/15/2014 12:20:25,
07R1367:0077201,07R1367:0077201,v00047,ee,,derek,01/15/2014 12:20:25,
07R1729:0077314,07R1729:0077314,v00047,he,,derek,01/15/2014 12:20:25,
07R1627:0077602,07R1627:0077602,v00047,he,,derek,01/15/2014 12:20:25,
07R1627:0077605,07R1627:0077605,v00047,he,,derek,01/15/2014 12:20:25,
07R1627:0077606,07R1627:0077606,v00047,tqe,,derek,01/15/2014 12:20:25,
07R1627:0077608,07R1627:0077608,v00047,tqe,,derek,01/15/2014 12:20:25,
07R1211:0083402,07R1211:0083402,v00047,we,,derek,01/15/2014 12:20:25,
07R1910:0087212,07R1910:0087212,v00047,tqe,,derek,01/15/2014 12:20:25,
07R1203:0087410,07R1203:0087410,v00047,qe,,derek,01/15/2014 12:20:25,
07R1203:0087602,07R1913:0087602,v00048,tqe,,derek,01/15/2014 12:20:25,
07R1913:0087614,07R1913:0087614,v00048,he,,derek,01/15/2014 12:20:25,
07R1447:0087811,07R1447:0087811,v00048,xe,,derek,01/15/2014 12:20:25,
07R1203:0087902,07R1845:0087902,v00048,xe,,derek,01/15/2014 12:20:25,
07R1845:0087903,07R1845:0087903,v00048,ee,,derek,01/15/2014 12:20:25,
07R1845:0087904,07R1845:0087904,v00048,he,,derek,01/15/2014 12:20:25,
07R1845:0087913,07R1845:0087913,v00048,he,,derek,01/15/2014 12:20:25,
07R1136:0088009,07R1136:0088009,v00048,tqe,,derek,01/15/2014 12:20:25,
07R1136:0088011,07R1136:0088011,v00048,tqe,,derek,01/15/2014 12:20:25,
07R1136:0088013,07R1136:0088013,v00048,we,,derek,01/15/2014 12:20:25,
07R1456:0088502,07R1456:0088502,v00048,he,,derek,01/15/2014 12:20:25,
07R1456:0088507,07R1456:0088507,v00048,tqe,,derek,01/15/2014 12:20:25,
07R1457:0088601,07R1457:0088601,v00048,we,,derek,01/15/2014 12:20:25,
07R1832:0088802,07R1832:0088802,v00048,we,,derek,01/15/2014 12:20:25,
