p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
p00893,893,08R893:E0earsun,08R893:E0earsun,20,20,a00893,
