plantID,wild_type,lesion,cross,photograph,sample,sample,stature,tassel,ear,other_phes,datetime,observer,mutanta
17R4570:0019003,0,1,0,0,0,0,shorter_by_1_ft, , ,,08/02/2017 12:00:00,toni,
17R4570:0019004,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4570:0019005,1,0,0,0,0,0,shorter_by_1_ft, , ,,08/02/2017 12:00:00,toni,
17R4565:0019101,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019102,0,1,1,1,0,0,dwarf, ,no ear,,08/02/2017 12:00:00,toni,
17R4565:0019103,0,1,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4565:0019104,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019105,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019106,0,1,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4565:0019107,0,1,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4565:0019108,0,1,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4565:0019109,1,0,0,0,0,0,dwarf, , ,,08/02/2017 12:00:00,toni,
17R4565:0019110,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019111,1,0,0,0,0,0,dwarf, , ,,08/02/2017 12:00:00,toni,
17R4565:0019115,1,0,0,0,0,0,dwarf, , ,,08/02/2017 12:00:00,toni,
17R4565:0019112,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019113,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019114,0,1,1,1,0,0,semi_dwarf,rudimentary tassel,no ear,,08/02/2017 12:00:00,toni,
17R4565:0019117,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019116,1,0,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4565:0019124,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019123,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019122,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019121,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019120,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019119,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4565:0019118,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019201,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019202,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019203,0,1,1,1,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R4566:0019204,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019205,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019206,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019227,0,1,0,0,0,0, , ,small ear,,08/09/2017 12:00:00,toni,
17R4566:0019208,0,1,1,1,0,0,shorter_by_2_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4566:0019209,0,1,1,1,0,0,shorter_by_1_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4566:0019226,1,0,0,0,0,0,shorter_by_3_ft, , ,1,08/02/2017 12:00:00,toni,
17R4566:0019211,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019210,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019213,0,1,1,1,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R4566:0019212,0,1,1,1,0,0,shorter_by_2_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4566:0019214,1,0,0,0,0,0,shorter_by_1_ft, , ,,08/02/2017 12:00:00,toni,
17R4566:0019215,0,1,1,1,0,0,shorter_by_2_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4566:0019216,0,1,1,1,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R4566:0019217,1,0,0,0,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R4566:0019218,1,0,0,0,0,0,shorter_by_1_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4566:0019219,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019220,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019221,1,0,0,0,0,0,shorter_by_1_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4566:0019222,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019226,1,0,0,0,0,0,semi_dwarf,rudimentary tassel,no ear,,08/02/2017 12:00:00,toni,
17R4566:0019223,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019224,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4566:0019225,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0686:0019301,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0686:0019302,0,1,1,1,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R0686:0019303,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0686:0019304,0,1,0,0,0,0,shorter_by_3_ft,bad tassel,no ear,,08/02/2017 12:00:00,toni,
17R0686:0019305,0,1,0,0,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R0686:0019306,0,1,1,1,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R4522:0019401,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4522:0019402,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4522:0019405,0,1,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4522:0019406,0,1,0,1,0,0,semi_dwarf,bad tassel,no ear,1,08/02/2017 12:00:00,toni,
17R4522:0019407,0,1,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4522:0019408,0,1,0,0,0,0,dwarf,bad tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4522:0019409,0,1,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4522:0019411,0,1,0,0,0,0,dwarf,no tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4522:0019412,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4522:0019413,0,1,0,0,0,0,dwarf,no tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4522:0019414,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4522:0019416,0,1,0,0,0,0,semi_dwarf,bad tassel,no ear,1,08/02/2017 12:00:00,toni,
17R4522:0019418,0,1,0,0,0,0,semi_dwarf,no tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4522:0019419,0,1,1,1,0,0,shorter_by_4_ft, ,no ear,1,08/02/2017 12:00:00,toni,
17R4522:0019420,0,1,0,0,0,0,dwarf,no tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4522:0019422,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4522:0019425,0,1,1,1,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R4522:0019426,0,1,1,1,0,0,semi_dwarf, ,no ear,,08/02/2017 12:00:00,toni,
17R4522:0019428,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4567:0019501,0,1,0,0,0,0,shorter_by_3_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4567:0019502,0,1,0,0,0,0,shorter_by_3_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4567:0019503,1,0,0,0,0,0,shorter_by_1_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4567:0019505,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4567:0019506,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4567:0019507,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4567:0019508,1,0,0,0,0,0, , , ,2,08/02/2017 12:00:00,toni,
17R4567:0019509,1,0,0,0,0,0, , , ,1,08/02/2017 12:00:00,toni,
17R4567:0019510,0,1,1,1,0,0,shorter_by_3_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4567:0019511,0,1,0,0,0,0,semi_dwarf, ,no ear,1,08/02/2017 12:00:00,toni,
17R4567:0019512,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4567:0019513,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4567:0019515,0,1,0,0,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R4567:0019517,0,1,1,1,0,0,shorter_by_3_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4567:0019520,0,1,0,0,0,0,shorter_by_3_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4567:0019523,0,1,1,1,0,0,shorter_by_2_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4567:0019524,0,1,1,1,0,0,shorter_by_2_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4567:0019525,1,0,0,0,0,0,shorter_by_3_ft, ,no ear,,08/02/2017 12:00:00,toni,
17R4524:0019601,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4524:0019602,0,1,0,0,0,0,semi_dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4524:0019603,0,1,1,1,0,0,shorter_by_5_ft, ,small ear,,08/02/2017 12:00:00,toni,
17R4524:0019605,1,0,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4524:0019606,0,1,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4524:0019608,0,1,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4524:0019609,0,1,1,1,0,0,shorter_by_5_ft, ,small ear,1,08/02/2017 12:00:00,toni,
17R4524:0019612,1,0,0,0,0,0,dwarf,no tassel,no ear,,08/02/2017 12:00:00,toni,
17R4524:0019613,0,1,0,0,0,0,semi_dwarf,rudimentary tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4524:0019614,0,1,0,0,0,0,dwarf,no tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4524:0019615,0,1,0,0,0,0,dwarf,no tassel,no ear,1,08/02/2017 12:00:00,toni,
17R4524:0019617,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4524:0019618,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4524:0019619,0,1,0,0,0,0,semi_dwarf,rudimentary tassel,no ear,1,08/02/2017 12:00:00,toni,
17R4524:0019620,0,1,0,0,0,0,dwarf,no tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4524:0019621,0,1,0,0,0,0,semi_dwarf,bad tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4524:0019624,0,1,0,0,0,0,semi_dwarf,bad tassel,no ear,2,08/02/2017 12:00:00,toni,
17R4524:0019625,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4533:0019701,1,0,0,0,0,0, , , ,,06/28/2017 12:00:00,toni,
17R4533:0019702,0,1,0,0,0,0,shorter_by_2_ft,rudimentary tassel,no ear,,06/28/2017 12:00:00,toni,
17R4533:0019703,0,1,1,1,0,0,shorter_by_2_ft, ,no ear,,06/28/2017 12:00:00,toni,
17R4533:0019704,1,0,0,0,0,0, , , ,,06/28/2017 12:00:00,toni,
17R4533:0019705,1,0,0,0,0,0, , , ,,06/28/2017 12:00:00,toni,
17R4533:0019706,1,0,0,0,0,0, , , ,,06/28/2017 12:00:00,toni,
17R4533:0019707,0,1,0,0,0,0,semi_dwarf,rudimentary tassel,no ear,,06/28/2017 12:00:00,toni,
17R4533:0019708,0,1,1,1,0,0, , ,small ear,,06/28/2017 12:00:00,toni,
17R4533:0019709,1,0,0,0,0,0, , , ,,06/28/2017 12:00:00,toni,
17R4533:0019710,1,0,0,0,0,0, , , ,,06/28/2017 12:00:00,toni,
17R4533:0019711,0,1,0,0,0,0,shorter_by_1_ft,rudimentary tassel,no ear,,06/28/2017 12:00:00,toni,
17R4579:0019801,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019802,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019803,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019804,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019805,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019806,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019807,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019808,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019809,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019810,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019811,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019812,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019813,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4579:0019814,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020015,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020014,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020013,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020012,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020011,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020010,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020009,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020008,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020007,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020006,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020005,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020004,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020003,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020002,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4595:0020001,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019912,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019911,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019910,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019909,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019908,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019907,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019906,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019905,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019904,1,0,0,0,0,0,shorter_by_2_ft, ,no ear,,07/30/2017 12:00:00,toni,
17R4580:0019903,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019902,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4580:0019901,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020101,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020102,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020103,1,0,0,0,0,0, , , ,1,07/30/2017 12:00:00,toni,
17R4596:0020104,1,0,0,0,0,0, , , ,1,07/30/2017 12:00:00,toni,
17R4596:0020105,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020106,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020107,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020108,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020109,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020110,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020111,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020112,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020113,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020114,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4596:0020115,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020201,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020202,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020203,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020204,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020205,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020206,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020207,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020208,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020209,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020210,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020211,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020212,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020213,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4597:0020214,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020414,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020413,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020412,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020411,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020410,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020409,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020408,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020407,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020406,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020405,1,0,0,0,0,0,dwarf,no tassel,no ear,,07/30/2017 12:00:00,toni,
17R4599:0020404,1,0,0,0,0,0,shorter_by_3_ft,rudimentary tassel,no ear,,07/30/2017 12:00:00,toni,
17R4599:0020403,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020402,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4599:0020401,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020313,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020312,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020311,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020310,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020309,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020308,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020307,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020306,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020305,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020304,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020303,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020301,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4598:0020302,1,0,0,0,0,0,dwarf, , ,,07/30/2017 12:00:00,toni,
17R4600:0020501,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020502,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020503,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020504,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020505,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020506,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020507,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020508,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020509,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020510,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020511,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020512,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4600:0020513,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020601,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020602,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020603,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020604,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020605,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020606,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020607,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020608,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020609,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020610,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020611,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020612,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020613,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020614,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4601:0020615,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020814,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020813,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020812,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020811,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020810,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020809,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020808,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020807,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020806,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020805,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020804,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020803,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020802,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4603:0020801,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020715,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020714,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020713,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020712,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020711,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020710,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020709,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020708,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020707,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020706,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020705,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020704,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020703,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020702,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
17R4602:0020701,1,0,0,0,0,0, , , ,,07/30/2017 12:00:00,toni,
