"11N305:W0037402","11N3446:0015206",1,0,0,"toni","toni",01/23/2012 12:07:50,
"11N305:W0037410","11N3446:0015206",1,0,0,"toni","toni",01/23/2012 12:09:45,
"11N305:W0032910","11N3446:0015213",1,0,0,"toni","toni",01/25/2012 10:43:08,
"11N305:W0032911","11N3446:0015213",1,0,0,"toni","toni",01/25/2012 10:42:08,
"11N405:M0032809","11N3265:0015303",1,0,0,"toni","amy",01/27/2012 11:59:23,
"11N405:M0032804","11N3265:0015305",1,0,0,"toni","amy",01/27/2012 12:02:19,
"11N205:S0039401","11N3447:0015402",1,0,0,"toni","toni",01/27/2012 11:05:37,
"11N205:S0034206","11N3447:0015407",1,0,0,"toni","toni",01/26/2012 10:57:30,
"11N305:W0033804","11N1459:0015502",1,0,0,"toni","amy",01/22/2012 12:14:46,
"11N405:M0033604","11N1459:0015502",1,0,0,"toni","amy",01/22/2012 12:20:58,
"11N305:W0039507","11N1459:0015509",1,0,0,"toni","amy",01/23/2012 11:08:58,
"11N405:M0036406","11N1459:0015509",1,0,0,"toni","amy",01/23/2012 11:32:40,
"11N305:W0035903","11N1459:0015510",1,0,0,"toni","toni",01/25/2012 12:24:11,
"11N205:S0033009","11N3204:0015605",1,0,0,"toni","toni",01/25/2012 11:10:36,
"11N205:S0033004","11N3204:0015610",1,0,0,"toni","toni",01/25/2012 11:08:14,
"11N205:S0034301","11N3204:0015611",1,0,0,"toni","toni",01/26/2012 10:59:40,
"11N305:W0035602","11N3266:0015703",1,0,0,"toni","toni",01/25/2012 12:14:25,
"11N305:W0035603","11N3266:0015705",1,0,0,"toni","toni",01/25/2012 12:15:22,
"11N305:W0031103","11N3266:0015709",1,0,0,"toni","amy",01/22/2012 11:18:13,
"11N305:W0036210","11N3450:0016003",1,0,0,"toni","toni",01/23/2012 12:17:43,
"11N305:W0031102","11N3450:0016009",1,0,0,"toni","amy",01/22/2012 11:18:57,
"11N305:W0033502","11N1354:0016204",1,0,0,"toni","amy",01/18/2012 12:25:50,
"11N305:W0037103","11N3268:0016305",1,0,0,"toni","toni",01/23/2012 12:15:30,
"11N305:W0036206","11N3268:0016306",1,0,0,"toni","amy",01/20/2012 10:41:49,
"11N305:W0035904","11N3268:0016308",1,0,0,"toni","amy",01/20/2012 10:42:14,
"11N205:S0036608","11N3286:0016501",1,0,0,"toni","amy",01/22/2012 11:40:39,
"11N205:S0033105","11N3286:0016502",1,0,0,"toni","toni",01/25/2012 11:13:42,
"11N205:S0034306","11N3286:0016503",1,0,0,"toni","toni",01/26/2012 11:02:08,
"11N305:W0032303","11N3452:0016603",1,0,0,"toni","amy",01/22/2012 10:23:26,
"11N305:W0037106","11N3452:0016603",1,0,0,"toni","toni",01/23/2012 12:14:35,
"11N305:W0032305","11N3452:0016606",1,0,0,"toni","amy",01/22/2012 10:22:49,
"11N305:W0032306","11N3452:0016609",1,0,0,"toni","amy",01/22/2012 10:22:00,
"11N405:M0034006","11N3287:0016701",1,0,0,"toni","toni",01/27/2012 11:43:37,
"11N405:M0034008","11N3287:0016701",1,0,0,"toni","toni",01/27/2012 11:42:25,
"11N205:S0034309","11N3189:0016803",1,0,0,"toni","toni",01/26/2012 11:12:30,
"11N305:W0036505","11N3453:0016907",1,0,3,"toni","amy",01/20/2012 10:38:43,
"11N305:W0032003","11N3453:0016911",1,0,0,"toni","amy",01/22/2012 10:25:56,
"11N405:M0032810","11N3288:0017002",1,0,0,"toni","amy",01/27/2012 11:58:33,
"11N305:W0032006","11N3455:0017203",1,0,0,"toni","amy",01/22/2012 10:30:00,
"11N305:W0032005","11N3455:0017207",1,0,0,"toni","amy",01/22/2012 10:27:14,
"11N405:M0033302","11N3328:0017301",1,0,0,"toni","amy",01/27/2012 11:56:24,
"11N205:S0033106","11N3221:0017405",1,0,0,"toni","amy",01/25/2012 13:51:52,
"11N205:S0035408","11N3221:0017405",1,0,0,"toni","toni",01/26/2012 12:50:37,
"11N305:W0040105","11N3221:0017405",1,0,0,"toni","amy",01/26/2012 13:12:23,
"11N205:S0035407","11N3221:0017409",1,0,0,"toni","toni",01/26/2012 12:53:35,
"11N205:S0038204","11N3221:0017409",1,0,0,"toni","amy",01/27/2012 13:43:04,
"11N305:W0040107","11N3221:0017409",1,0,0,"toni","amy",01/27/2012 13:33:18,
"11N205:S0035406","11N3221:0017411",1,0,0,"toni","amy",01/26/2012 12:56:33,
"11N305:W0040103","11N3221:0017411",1,0,0,"toni","amy",01/26/2012 13:10:47,
"11N305:W0031705","11N2532:0017513",1,0,0,"toni","amy",01/22/2012 10:37:02,
"11N305:W0031706","11N2532:0017513",1,0,0,"toni","amy",01/22/2012 10:36:14,
"11N305:W0031711","11N2532:0017513",1,0,0,"toni","amy",01/22/2012 10:33:50,
"11N405:M0035203","11N3289:0017609",1,0,0,"toni","toni",01/27/2012 13:06:16,
"11N205:S0036603","11N3201:0017703",1,0,0,"toni","amy",01/26/2012 12:39:45,
"11N305:W0040104","11N3201:0017703",1,0,0,"toni","amy",01/26/2012 13:11:34,
"11N205:S0035512","11N3201:0017708",1,0,0,"toni","toni",01/26/2012 12:40:49,
"11N305:W0040110","11N3201:0017708",1,0,0,"toni","amy",01/26/2012 13:14:44,
"11N205:S0035510","11N3201:0017710",1,0,0,"toni","toni",01/26/2012 12:43:05,
"11N305:W0040109","11N3201:0017710",1,0,0,"toni","amy",01/26/2012 13:13:29,
"11N305:W0031703","11N3296:0017801",1,0,0,"toni","amy",01/22/2012 10:38:37,
"11N305:W0036208","11N3296:0017806",1,0,0,"toni","toni",01/23/2012 12:18:33,
"11N305:W0036205","11N3296:0017808",1,0,0,"toni","toni",01/23/2012 12:19:52,
"11N305:W0037101","11N3273:0018404",1,0,0,"toni","amy",01/20/2012 10:34:54,
"11N305:W0036512","11N3273:0018407",1,0,0,"toni","amy",01/20/2012 10:36:44,
"11N305:W0031403","11N3273:0018408",1,0,0,"toni","amy",01/19/2012 10:51:40,
"11N205:S0035411","11N3459:0018605",1,0,0,"toni","amy",01/26/2012 11:11:43,
"11N205:S0035403","11N3459:0018608",1,0,0,"toni","amy",01/26/2012 11:10:01,
"11N205:S0035401","11N3459:0018610",1,0,0,"toni","amy",01/26/2012 11:07:20,
"11N305:W0037102","11N3460:0018704",1,0,0,"toni","amy",01/20/2012 10:34:22,
"11N305:W0031402","11N3460:0018706",1,0,1,"toni","amy",01/22/2012 10:43:19,
"11N305:W0031401","11N3460:0018709",1,0,0,"toni","amy",01/22/2012 10:41:06,
"11N205:S0035509","11N3224:0018901",1,0,0,"toni","toni",01/26/2012 11:15:47,
"11N205:S0035505","11N3224:0018908",1,0,0,"toni","toni",01/26/2012 11:14:15,
"11N205:S0035504","11N3224:0018911",1,0,0,"toni","toni",01/26/2012 11:12:57,
"11N305:W0032301","11N3461:0019006",1,0,0,"toni","amy",01/19/2012 10:53:01,
"11N305:W0037104","11N3461:0019012",1,0,0,"toni","amy",01/20/2012 10:33:38,
"11N305:W0037105","11N3461:0019012",1,0,0,"toni","amy",01/20/2012 10:32:43,
"11N305:W0037111","11N3461:0019013",1,0,0,"toni","amy",01/20/2012 10:31:09,
"11N305:W0037407","11N3461:0019013",1,0,0,"toni","amy",01/20/2012 10:29:41,
"11N205:S0033101","11N3463:0019304",1,0,0,"toni","toni",01/26/2012 10:45:42,
"11N205:S0033103","11N3463:0019309",1,0,0,"toni","toni",01/26/2012 10:47:49,
"11N305:W0031405","11N3464:0019405",1,0,0,"toni","amy",01/22/2012 10:44:35,
"11N305:W0032008","11N3464:0019409",1,0,0,"toni","amy",01/22/2012 10:30:35,
"11N405:M0037204","11N3314:0019501",1,0,0,"toni","toni",01/25/2012 12:04:25,
"11N405:M0037605","11N3314:0019505",1,0,0,"toni","toni",01/26/2012 13:59:04,
"11N205:S0039402","11N3194:0019609",1,0,0,"toni","toni",01/27/2012 11:03:48,
"11N205:S0033107","11N3194:0019610",1,0,0,"toni","toni",01/26/2012 10:49:32,
"11N205:S0033110","11N3194:0019611",1,0,0,"toni","toni",01/26/2012 10:50:56,
"11N305:W0038001","11N3465:0019701",1,0,0,"toni","toni",01/25/2012 13:12:06,
"11N305:W0038610","11N3465:0019701",1,0,0,"toni","toni",01/25/2012 13:08:58,
"11N305:W0035906","11N3465:0019709",1,0,0,"toni","amy",01/23/2012 12:30:31,
"11N305:W0035907","11N3465:0019709",1,0,0,"toni","amy",01/23/2012 12:31:20,
"11N405:M0033307","11N3466:0019805",1,0,0,"toni","toni",01/27/2012 11:51:48,
"11N405:M0033304","11N3466:0019806",1,0,0,"toni","toni",01/27/2012 11:53:10,
"11N405:M0033303","11N3466:0019807",1,0,0,"toni","amy",01/27/2012 11:55:36,
"11N205:S0034205","11N3210:0019901",1,0,0,"toni","toni",01/26/2012 10:57:26,
