"ma plantID"	"pa plantID"	"fuzzy_cl"	"num_cl"	"sleeve"	"observer"	"datetime"	"inventory"
"12N305:W0036213"	"12N3574:0012806"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036505"	"12N3887:0003606"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036512"	"12N3887:0003606"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036802"	"12N3572:0012608"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036804"	"12N3577:0013711"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036805"	"12N3907:0007406"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036806"	"12N3907:0007401"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036808"	"12N3906:0007310"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036809"	"12N3906:0007306"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036810"	"12N3906:0007304"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036811"	"12N3906:0007303"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0036813"	"12N3906:0007302"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0037109"	"12N3903:0006703"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0037407"	"12N3971:0021212"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0037411"	"12N3917:0010513"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0037702"	"12N4009:0027307"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0037703"	"12N4009:0027304"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0037705"	"12N3971:0021205"	"qe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0037707"	"12N3949:0017710"	"qe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0037712"	"12N3918:0010605"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038006"	"12N3918:0010610"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038007"	"12N3917:0010504"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038010"	"12N3917:0010501"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038301"	"12N3916:0010408"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038302"	"12N3917:0010502"	"tqe"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038303"	"12N3916:0010403"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038304"	"12N3887:0003613"	"he"		"v00158"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038305"	"12N3916:0010402"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038309"	"12N3940:0015409"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038310"	"12N3949:0017706"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038312"	"12N3949:0017709"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038601"	"12N3940:0015407"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038603"	"12N3940:0015407"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038901"	"12N3903:0006702"	"tqe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038903"	"12N4022:0029201"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038905"	"12N4022:0029203"	"tqe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038907"	"12N4022:0029211"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038909"	"12N4008:0027205"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0038910"	"12N4008:0027205"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0039204"	"12N4020:0028912"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0039205"	"12N4029:0030413"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0039206"	"12N4020:0028907"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0039207"	"12N3614:0024110"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0039208"	"12N3614:0024102"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0039210"	"12N4029:0030412"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0041401"	"12N3739:0000912"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0041402"	"12N3876:0002008"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0041404"	"12N3879:0002502"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0041406"	"12N3879:0002502"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0041407"	"12N4017:0028305"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0041703"	"12N3879:0002502"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0041705"	"12N3879:0002502"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0041706"	"12N3876:0002007"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0041709"	"12N4017:0028305"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0042004"	"12N3577:0013705"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0042006"	"12N4053:0000301"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0042007"	"12N4053:0000301"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0042303"	"12N3880:0002609"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0043203"	"12N3880:0002601"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0043204"	"12N3880:0002601"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0043205"	"12N2216:0014913"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N305:W0043207"	"12N2218:0015001"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0035703"	"12N3993:0024910"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0035708"	"12N3993:0024901"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0035701"	"12N3993:0024902"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0036001"	"12N3506:0004113"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0036002"	"12N3748:0001608"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0036010"	"12N3506:0004113"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0036601"	"12N3748:0001610"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0036603"	"12N3509:0004302"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0036902"	"12N3202:0032407"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0036903"	"12N4034:0031005"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0036904"	"12N4034:0031001"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0036906"	"12N4034:0031004"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037202"	"12N3506:0004108"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037205"	"12N3520:0010905"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037207"	"12N3506:0004113"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037208"	"12N3737:0004711"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037209"	"12N3737:0004703"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037210"	"12N3509:0004302"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037211"	"12N4002:0026403"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037212"	"12N3569:0011705"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037213"	"12N3987:0023701"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037501"	"12N3520:0010910"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037505"	"12N3935:0014302"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037507"	"12N3520:0010910"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037801"	"12N2216:0014913"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037802"	"12N3986:0023508"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037804"	"12N2218:0015001"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037806"	"12N3979:0022608"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037807"	"12N3509:0004409"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0037808"	"12N3979:0022605"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038102"	"12N3737:0004706"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038104"	"12N3737:0004706"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038105"	"12N3737:0004706"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038402"	"12N4051:0034602"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038405"	"12N3987:0023709"	"ee"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038406"	"12N3202:0032410"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038407"	"12N3467:0033608"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038413"	"12N3913:0009006"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038705"	"12N3938:0014702"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038706"	"12N3746:0001307"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038707"	"12N4030:0030504"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038403"	"12N3938:0014708"	"qe"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038403"	"12N4051:0034602"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038704"	"12N2218:0015003"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038704"	"12N3202:0032409"	"he"		"v00159"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0038708"	"12N3467:0033602"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039001"	"12N2216:0014903"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039007"	"12N3746:0001405"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039008"	"12N3746:0001405"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039009"	"12N2213:0014803"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039010"	"12N3987:0023709"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039308"	"12N3913:0009003"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039309"	"12N3938:0014702"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039401"	"12N3737:0004711"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039402"	"12N3938:0014704"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039403"	"12N4051:0034603"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039404"	"12N4037:0031509"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039406"	"12N3615:0024306"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039407"	"12N4030:0030501"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039408"	"12N3884:0003011"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039409"	"12N3993:0024901"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039410"	"12N3569:0011710"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039411"	"12N3569:0011704"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039501"	"12N3506:0004108"	"tqe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039502"	"12N3506:0004108"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039504"	"12N3986:0023511"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039506"	"12N3979:0022609"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039507"	"12N4037:0031510"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039509"	"12N3935:0014305"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039510"	"12N3987:0023704"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039511"	"12N3884:0003008"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039512"	"12N3569:0011705"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039601"	"12N3913:0009009"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039603"	"12N4002:0026411"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039604"	"12N3628:0026808"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039605"	"12N3628:0026805"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039606"	"12N3590:0017901"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039607"	"12N3590:0017901"	"ee"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039608"	"12N4037:0031503"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039609"	"12N4002:0026403"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039610"	"12N3993:0024909"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039611"	"12N4030:0030508"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039612"	"12N4048:0034110"	"ee"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042101"	"12N3636:0028708"	"ee"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042501"	"12N3636:0028706"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042503"	"12N3990:0024509"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042504"	"12N3255:0020508"	"xe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042506"	"12N3636:0028702"	"xe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042602"	"12N3509:0004409"	"he"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042603"	"12N3881:0002707"	"ee"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042604"	"12N3509:0004409"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042605"	"12N3881:0002707"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042701"	"12N3615:0024302"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0042703"	"12N3615:0024302"	"qe"		"v00161"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039702"	"12N504:B0039702"	"ee"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039703"	"12N3952:0018712"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039704"	"12N3952:0018604"	"tqe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039707"	"12N3952:0018706"	"tqe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039712"	"12N3952:0018707"	"tqe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039802"	"12N3952:0018708"	"tqe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039803"	"12N3980:0022804"	"tqe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039804"	"12N3571:0012503"	"tqe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039805"	"12N3980:0022804"	"tqe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039808"	"12N3980:0022804"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039811"	"12N3991:0024708"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039812"	"12N3991:0024708"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039901"	"12N3991:0024708"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039902"	"12N504:B0039902"	"qe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039903"	"12N3647:0030706"	"qe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039904"	"12N3938:0014702"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039905"	"12N3946:0017107"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039906"	"12N3647:0030709"	"ee"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039907"	"12N3938:0014702"	"tqe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039908"	"12N3938:0014704"	"ee"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0039911"	"12N3946:0017110"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040005"	"12N3980:0022802"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040006"	"12N3980:0022801"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040101"	"12N4002:0026411"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040102"	"12N4002:0026403"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040104"	"12N4002:0026405"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040105"	"12N3460:0029703"	"tqe"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040107"	"12N3460:0029704"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040108"	"12N3460:0029706"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040110"	"12N3983:0023208"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040111"	"12N4036:0031206"	"he"		"v00162"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040305"	"12N3561:0009205"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040307"	"12N3561:0009210"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040308"	"12N3561:0009203"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040310"	"12N3561:0009303"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040501"	"12N3571:0012502"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040502"	"12N3936:0014403"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040504"	"12N3936:0014406"	"tqe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040504"	"12N3936:0014409"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040506"	"12N3975:0022001"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040508"	"12N3975:0022006"	"tqe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040509"	"12N4012:0027802"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040510"	"12N4038:0031803"	"xe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040511"	"12N3937:0014510"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040601"	"12N4036:0031203"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040604"	"12N3647:0030704"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040605"	"12N3647:0030703"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040607"	"12N4012:0027805"	"xe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040610"	"12N504:B0040610"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040611"	"12N4012:0027804"	"qe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040701"	"12N3943:0016410"	"tqe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040702"	"12N3937:0014505"	"tqe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040703"	"12N3943:0016411"	"tqe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040705"	"12N3943:0016408"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040706"	"12N3561:0009313"	"qe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040707"	"12N3975:0022010"	"qe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040708"	"LL0042212"	"fuzzy_cl"	1	"v00163"	"wade"	"Jan 17, 2014 7:43:05"	"not in inventory.pl"
"12N504:B0040712"	"12N3952:0018503"	"ee"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040713"	"12N3952:0018501"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040801"	"12N3915:0010102"	"qe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040804"	"12N3915:0010110"	"tqe"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040805"	"12N3937:0014510"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040806"	"12N3937:0014509"	"he"		"v00163"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040802"	"12N3915:0010105"	"qe"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040810"	"12N3937:0014508"	"he"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040812"	"12N3966:0020707"	"he"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0040901"	"12N3937:0014509"	"he"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0042801"	"12N3908:0007602"	"qe"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0042803"	"12N4023:0029501"	"he"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0042902"	"12N3908:0007605"	"qe"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0042903"	"12N3908:0007605"	"qe"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0043002"	"12N3908:0007603"	"he"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0043003"	"12N3908:0007603"	"tqe"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N504:B0043008"	"12N3938:0014708"	"tqe"		"v00164"	"wade"	"Jan 17, 2014 7:43:05"	
"12N3915:0010108"	"12N3915:0010108"	"he"		"v00165"	"wade"	"Jan 17, 2014 7:43:05"	
"12N3946:0017004"	"12N3946:0017105"	"ee"		"v00165"	"wade"	"Jan 17, 2014 7:43:05"	
"12N405:M0039010"	"12N3987:0023709"	"ee"		"v00165"	"wade"	"Jan 17, 2014 7:43:05"	
"no female"	"12N4002:0026405"	"tqe"		"v00165"	"wade"	"Jan 17, 2014 7:43:05"	
"12N3915:0010104"	"12N3915:0010104"	"he"		"v00165"	"wade"	"Jan 17, 2014 7:43:05"	
"06R200:S00I5615"	"06R0062:0006206"	"he"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I5911"	"06R0078:0007801"	"fuzzy_cl"	22	"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I6309"	"06R0112:0011208"	"ee"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I6312"	"06R0112:0011208"	"ee"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I6602"	"06R0076:0007616"	"fuzzy_cl"	17	"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I6614"	"06R0003:0000304"	"ee"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I6615"	"06R0085:0008510"	"ee"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I6804"	"06R0103:0010307"	"qe"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I6810"	"06R0054:0005404"	"ee"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I6815"	"06R0070:0007012"	"qe"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
